560;[(68, 43, 0.003553550014976703), (67, 28, 0.003652096109247771), (66, 2, 0.005631800143369614), (65, 30, 0.005673175948348708), (64, 9, 0.005863498130594169), (63, 64, 0.00613946273288124), (62, 50, 0.006557513291018169), (61, 15, 0.006691208533682325), (60, 5, 0.0068045040408521995), (59, 46, 0.006967518793286942), (58, 45, 0.007468189816965287), (57, 31, 0.007718118979835209), (56, 67, 0.008376826123959402), (55, 3, 0.008566041014544168), (54, 10, 0.01008510103136806), (53, 7, 0.01181514398748651), (52, 26, 0.011850147317247317), (51, 34, 0.011904732860794964), (50, 39, 0.013056088280913092), (49, 32, 0.014002922012031127), (48, 41, 0.015060866748873858), (47, 55, 0.015122793413766211), (46, 8, 0.015166798306889495), (45, 51, 0.015536897175602249), (44, 22, 0.01603043652916114), (43, 24, 0.016364730006257155), (42, 65, 0.016590656003436677), (41, 49, 0.016792411765533366), (40, 35, 0.017043571282697845), (39, 36, 0.01732189046846644), (38, 54, 0.019141862554883593), (37, 25, 0.020284187787822816), (36, 53, 0.02168897602632136), (35, 58, 0.022801438545078212), (34, 11, 0.024265664696890843), (33, 16, 0.024265664696890843), (32, 17, 0.024265664696890843), (31, 27, 0.024265664696890843), (30, 29, 0.024265664696890843), (29, 61, 0.024265664696890843), (28, 56, 0.024598577789905485), (27, 42, 0.026229562629279002), (26, 14, 0.03006654191236957), (25, 4, 0.030280750926079958), (24, 47, 0.03029539802904546), (23, 6, 0.030304764247308102), (22, 38, 0.030533095055213066), (21, 33, 0.03067391580680512), (20, 40, 0.030695165487036657), (19, 62, 0.030715470679331225), (18, 18, 0.030892988118052078), (17, 60, 0.03146144422912045), (16, 19, 0.03237832743040203), (15, 48, 0.03243074717211569), (14, 20, 0.033464805694254585), (13, 23, 0.03394942875480822), (12, 44, 0.03622846749983677), (11, 66, 0.03807556445583071), (10, 21, 0.041743384857761634), (9, 52, 0.04278364090710607), (8, 59, 0.04442077005911671), (7, 13, 0.0463674019238044), (6, 12, 0.04702109758166628), (5, 63, 0.04793357997834735), (4, 37, 0.05361302529654066), (3, 57, 0.05379819764977267), (2, 0, 0.07490272809133014), (1, 1, 0.1019281551136546)]
561;[(68, 43, 0.0046603250027966725), (67, 45, 0.004870321895350305), (66, 28, 0.004876807137689121), (65, 64, 0.006150800526762534), (64, 5, 0.006818325163638228), (63, 65, 0.006989853181218586), (62, 36, 0.0073711472464503824), (61, 35, 0.007440765368914248), (60, 67, 0.008302744742074375), (59, 30, 0.008313223110964274), (58, 49, 0.008325645281551886), (57, 9, 0.008914588452325622), (56, 7, 0.008920710990339309), (55, 15, 0.009656783370460609), (54, 24, 0.009764908810193762), (53, 22, 0.010220162861503845), (52, 51, 0.010485491107961376), (51, 55, 0.010526156277744558), (50, 41, 0.01071834789985604), (49, 32, 0.010975137870147256), (48, 10, 0.011938352082759285), (47, 2, 0.012104948280885597), (46, 39, 0.01224691353094165), (45, 46, 0.013022595982366991), (44, 50, 0.013111628636293116), (43, 53, 0.014879168305610091), (42, 3, 0.01605455663270805), (41, 34, 0.017400732780416317), (40, 26, 0.018548225686554343), (39, 8, 0.0185970269436726), (38, 58, 0.019541835532310148), (37, 11, 0.020704699997112108), (36, 16, 0.020704699997112108), (35, 17, 0.020704699997112108), (34, 27, 0.020704699997112108), (33, 29, 0.020704699997112108), (32, 61, 0.020704699997112108), (31, 54, 0.021684926941649807), (30, 31, 0.024885782148830193), (29, 44, 0.02497372877597548), (28, 25, 0.025420220947994787), (27, 57, 0.027711353956451634), (26, 56, 0.028500087181586142), (25, 52, 0.033033884915552925), (24, 23, 0.039549303326948504), (23, 62, 0.04394444613969761), (22, 19, 0.04670773950561247), (21, 48, 0.046715369140447716), (20, 42, 0.047132619884681426), (19, 20, 0.04791615006541139), (18, 37, 0.048242270026394474), (17, 21, 0.05036421111671818), (16, 14, 0.05297888934237127), (15, 4, 0.05349240930579846), (14, 47, 0.053518284120755766), (13, 6, 0.05353482999777748), (12, 38, 0.05393818740008871), (11, 33, 0.05418695406050944), (10, 40, 0.05422449264716278), (9, 18, 0.054435269806972775), (8, 60, 0.05512118127497656), (7, 66, 0.058363139321623514), (6, 63, 0.06341804012841545), (5, 59, 0.06864362847868821), (4, 1, 0.07449406668814262), (3, 13, 0.07774926298084883), (2, 12, 0.08634503342700628), (1, 0, 0.09048131106537649)]
562;[(68, 28, 0.0043956096358184205), (67, 67, 0.004605596772333964), (66, 15, 0.004778344781660282), (65, 50, 0.004902383334926652), (64, 30, 0.0050920361642250445), (63, 2, 0.0051818968402659316), (62, 45, 0.005927863110936293), (61, 64, 0.006590829419375277), (60, 43, 0.007078843017939929), (59, 9, 0.008857681371464254), (58, 22, 0.009814632711117488), (57, 5, 0.009901253645535846), (56, 46, 0.009943437735165483), (55, 31, 0.010666392926654167), (54, 26, 0.011899438445931443), (53, 7, 0.012058854164452182), (52, 32, 0.012988675996308263), (51, 3, 0.013319376767765623), (50, 39, 0.013602392372702887), (49, 55, 0.014338617856003988), (48, 10, 0.01529167750820204), (47, 35, 0.015349489490564139), (46, 41, 0.01537674412053458), (45, 51, 0.015472675771239675), (44, 36, 0.01599539133143768), (43, 65, 0.016008464256466737), (42, 8, 0.016393305082097465), (41, 24, 0.01664504909190445), (40, 49, 0.016734581103814206), (39, 34, 0.017307374170329015), (38, 58, 0.018797805665111356), (37, 53, 0.019460548696798696), (36, 25, 0.023656222110963965), (35, 54, 0.027094060813731558), (34, 56, 0.029144637721836175), (33, 44, 0.029788223569144123), (32, 62, 0.032962546426988926), (31, 11, 0.03487100194540915), (30, 16, 0.03487100194540915), (29, 17, 0.03487100194540915), (28, 27, 0.03487100194540915), (27, 29, 0.03487100194540915), (26, 61, 0.03487100194540915), (25, 48, 0.0350116313245602), (24, 19, 0.03509601884302849), (23, 12, 0.03516796513851095), (22, 20, 0.03651051756679358), (21, 52, 0.03727342974984038), (20, 23, 0.03753652616479708), (19, 42, 0.03780915244281857), (18, 4, 0.0393421491261543), (17, 47, 0.03936117931832306), (16, 6, 0.0393733483413613), (15, 38, 0.039670006264958535), (14, 33, 0.039852967084612945), (13, 40, 0.03988057564988923), (12, 57, 0.03989363956627057), (11, 60, 0.03999107067815977), (10, 18, 0.04006718792125952), (9, 14, 0.04015002066937745), (8, 21, 0.040294802234217), (7, 66, 0.04141931323072656), (6, 13, 0.043926746766716374), (5, 59, 0.04607592284046802), (4, 37, 0.062270259258675686), (3, 63, 0.06431527205847609), (2, 1, 0.07127906111242288), (1, 0, 0.07272220290990894)]
563;[(68, 28, 0.00336555545475159), (67, 2, 0.005639953148785293), (66, 5, 0.0062105682860955636), (65, 50, 0.006254692110145843), (64, 30, 0.006405918976221114), (63, 7, 0.0065291108397030895), (62, 64, 0.006753269614383495), (61, 43, 0.0075681275709471585), (60, 67, 0.007973273989872132), (59, 32, 0.008601523144364354), (58, 45, 0.008691350198795522), (57, 51, 0.008720838700702505), (56, 46, 0.009047443639885189), (55, 65, 0.009289822145122528), (54, 9, 0.009573890063557244), (53, 35, 0.009674423656204523), (52, 36, 0.00970569710474023), (51, 49, 0.009906426625070242), (50, 24, 0.01003904773543296), (49, 15, 0.010603364833481566), (48, 26, 0.012693432470668897), (47, 22, 0.013150388515847156), (46, 39, 0.013546896671305486), (45, 3, 0.013800475561602576), (44, 55, 0.015084398002155774), (43, 44, 0.015492328983318537), (42, 31, 0.015751297840782996), (41, 10, 0.015760302353803657), (40, 41, 0.016618933206722586), (39, 53, 0.017440270884537035), (38, 11, 0.022836805106580704), (37, 16, 0.022836805106580704), (36, 17, 0.022836805106580704), (35, 27, 0.022836805106580704), (34, 29, 0.022836805106580704), (33, 61, 0.022836805106580704), (32, 58, 0.023324507811378625), (31, 25, 0.02354980485771807), (30, 62, 0.025411221042438314), (29, 34, 0.026862501596615296), (28, 48, 0.026989795668228678), (27, 19, 0.027213413071018877), (26, 12, 0.02772019289236438), (25, 20, 0.02793439679869958), (24, 66, 0.028448386324966823), (23, 8, 0.029313227507302586), (22, 23, 0.029843984702283777), (21, 54, 0.031635693399595155), (20, 52, 0.03230689116245422), (19, 56, 0.03348127416584856), (18, 59, 0.033921379077974434), (17, 21, 0.039163011173393714), (16, 42, 0.04622676603389808), (15, 0, 0.050499848957974214), (14, 13, 0.05267883177719457), (13, 14, 0.05591713911002971), (12, 37, 0.05601153457455055), (11, 4, 0.05667322319570789), (10, 47, 0.05670063660225), (9, 6, 0.056718166345134824), (8, 38, 0.057164705251617653), (7, 33, 0.057428352836099705), (6, 40, 0.057448838337022856), (5, 60, 0.057608008833253455), (4, 18, 0.057664115712395936), (3, 1, 0.06047709266476531), (2, 57, 0.06502382397449202), (1, 63, 0.06747316116777324)]
564;[(68, 67, 0.0048480689827216095), (67, 28, 0.004937030533180287), (66, 10, 0.005462660143770726), (65, 15, 0.0058796966073552115), (64, 30, 0.006789242477014734), (63, 64, 0.00722335774151972), (62, 2, 0.007288275004370015), (61, 5, 0.0077543485041101645), (60, 45, 0.00797298490818088), (59, 43, 0.008121255560680107), (58, 9, 0.008312955846055514), (57, 50, 0.009467672931992799), (56, 3, 0.00956384134534638), (55, 46, 0.010479770458827309), (54, 7, 0.012647155240717023), (53, 22, 0.012896651283124672), (52, 24, 0.014315084378077714), (51, 26, 0.014719340119385027), (50, 39, 0.014844412857666689), (49, 32, 0.014945325922203656), (48, 51, 0.01530665990256519), (47, 41, 0.015530408738271384), (46, 34, 0.01588569743901347), (45, 49, 0.01608230882308337), (44, 65, 0.01623550607051205), (43, 8, 0.01636754133739937), (42, 35, 0.017136852455699736), (41, 36, 0.01815155205738761), (40, 31, 0.019241880984031123), (39, 55, 0.019410016837937194), (38, 53, 0.019607608140806088), (37, 56, 0.01990975037947007), (36, 54, 0.025839343986168495), (35, 58, 0.026291909718999307), (34, 11, 0.026401198087981026), (33, 16, 0.026401198087981026), (32, 17, 0.026401198087981026), (31, 27, 0.026401198087981026), (30, 29, 0.026401198087981026), (29, 61, 0.026401198087981026), (28, 25, 0.026405138038045006), (27, 52, 0.029642943869911176), (26, 44, 0.031266366011423186), (25, 62, 0.03198840137941428), (24, 19, 0.0340244225093036), (23, 48, 0.03409520123349463), (22, 12, 0.03474616010865472), (21, 20, 0.036163681694802885), (20, 42, 0.03748186768641226), (19, 66, 0.03789610170932456), (18, 23, 0.039388025698012474), (17, 21, 0.041740201859862935), (16, 37, 0.04212427779845318), (15, 63, 0.04317151915334494), (14, 59, 0.04439669061284446), (13, 14, 0.04647111267259241), (12, 4, 0.046922035451579136), (11, 47, 0.04694473211079653), (10, 6, 0.04695924568829779), (9, 38, 0.04733019593036136), (8, 33, 0.04754848607591844), (7, 40, 0.0475641983480124), (6, 18, 0.04804305842135004), (5, 60, 0.04827976947152257), (4, 13, 0.0613254113910402), (3, 57, 0.06874378390150537), (2, 0, 0.08278417415636175), (1, 1, 0.09003573506954643)]
565;[(68, 9, 0.0056563123043485986), (67, 43, 0.006155001618413092), (66, 64, 0.0066038601462174995), (65, 50, 0.009211289854827776), (64, 15, 0.010021645861516437), (63, 46, 0.010805189216916866), (62, 45, 0.011180368954127884), (61, 2, 0.011618882938340014), (60, 28, 0.012288480458451323), (59, 39, 0.012288579187336612), (58, 10, 0.0125091819008466), (57, 22, 0.0129806284801538), (56, 7, 0.013208579779268148), (55, 30, 0.013631448155449699), (54, 67, 0.01403117062690884), (53, 65, 0.015397791930238824), (52, 36, 0.016044706166388423), (51, 41, 0.01607351753871822), (50, 35, 0.016272383596206308), (49, 51, 0.016584147921213654), (48, 32, 0.017793083742116633), (47, 3, 0.01783473409455727), (46, 5, 0.018331419865238452), (45, 55, 0.01838857924199866), (44, 24, 0.018893640902586273), (43, 8, 0.01981734522375722), (42, 52, 0.02126595180441182), (41, 56, 0.021583908812360497), (40, 34, 0.02199823312200977), (39, 49, 0.022918203868985576), (38, 26, 0.02339226741750411), (37, 31, 0.025182180670766274), (36, 44, 0.026587907140046774), (35, 54, 0.02781974744076854), (34, 25, 0.028657110010977593), (33, 53, 0.028697848847890617), (32, 58, 0.029096588660245892), (31, 23, 0.036530689103668856), (30, 11, 0.03691570603539951), (29, 16, 0.03691570603539951), (28, 17, 0.03691570603539951), (27, 27, 0.03691570603539951), (26, 29, 0.03691570603539951), (25, 61, 0.03691570603539951), (24, 42, 0.0386213578414889), (23, 37, 0.04075273011754332), (22, 62, 0.04094892504649139), (21, 19, 0.04318635385936187), (20, 48, 0.04387686736628382), (19, 21, 0.045095745680753696), (18, 20, 0.04625700827132573), (17, 12, 0.04931513272972943), (16, 57, 0.04998595548815998), (15, 66, 0.05007949699712788), (14, 63, 0.05162209524192918), (13, 14, 0.05195568842935172), (12, 13, 0.052267279564652935), (11, 4, 0.05253646438928383), (10, 47, 0.052561876804095964), (9, 6, 0.052578126995295404), (8, 38, 0.05298932392110178), (7, 33, 0.053233714357362016), (6, 40, 0.0532554649146425), (5, 18, 0.05341136259517254), (4, 60, 0.05391564905870461), (3, 59, 0.05637905042850144), (2, 1, 0.08070970280865475), (1, 0, 0.08159870567459593)]
566;[(68, 28, 0.0037954171675156356), (67, 67, 0.006749866415730721), (66, 2, 0.0072310687646496286), (65, 64, 0.007985101060834388), (64, 45, 0.008063360381660223), (63, 9, 0.00815286665864634), (62, 50, 0.008474285987321695), (61, 30, 0.008682858180364406), (60, 46, 0.009274910406594561), (59, 3, 0.010361585476540092), (58, 5, 0.011737507193188446), (57, 39, 0.011999361132458586), (56, 43, 0.01211936494235899), (55, 7, 0.012908449526013777), (54, 10, 0.014108877436198819), (53, 55, 0.014378492926110709), (52, 65, 0.015021977324725322), (51, 15, 0.015079760848321633), (50, 51, 0.016100812880904924), (49, 36, 0.01614725687797658), (48, 8, 0.016304425001244405), (47, 31, 0.016308647140045096), (46, 35, 0.01694108096273017), (45, 32, 0.017644400197067145), (44, 24, 0.01790846827340753), (43, 26, 0.01802890520524636), (42, 49, 0.018192081600594823), (41, 41, 0.018923367721368933), (40, 53, 0.022752313748941377), (39, 34, 0.02327644345466784), (38, 11, 0.025206307670537664), (37, 16, 0.025206307670537664), (36, 17, 0.025206307670537664), (35, 27, 0.025206307670537664), (34, 29, 0.025206307670537664), (33, 61, 0.025206307670537664), (32, 58, 0.027026534729965856), (31, 25, 0.027111401397578394), (30, 44, 0.027285921001851232), (29, 56, 0.028697588451733202), (28, 22, 0.0325292513242168), (27, 52, 0.032643499667646236), (26, 23, 0.035694278545693514), (25, 54, 0.03851799443960324), (24, 12, 0.03982505238322964), (23, 62, 0.04002410952685176), (22, 42, 0.04223067099317335), (21, 19, 0.042404138756327314), (20, 48, 0.04261285421601679), (19, 14, 0.04462733518897721), (18, 47, 0.04479879592948588), (17, 6, 0.044812646062769246), (16, 20, 0.044913992054899765), (15, 4, 0.044915415476107), (14, 38, 0.0453062212589731), (13, 33, 0.0455151766930012), (12, 60, 0.045515704695324954), (11, 40, 0.04553011628818937), (10, 18, 0.04598351817142954), (9, 21, 0.04859735140995791), (8, 66, 0.050204684073303474), (7, 13, 0.05219920600373629), (6, 59, 0.05233146594416538), (5, 37, 0.05810162819735454), (4, 0, 0.06654692822380859), (3, 1, 0.06763858875551532), (2, 63, 0.06963076946073232), (1, 57, 0.07290520606653217)]
567;[(68, 43, 0.002366226603239152), (67, 28, 0.005622032818276224), (66, 50, 0.006217223567342778), (65, 15, 0.00632801980514186), (64, 64, 0.0067546939349049095), (63, 9, 0.00731951801641173), (62, 2, 0.008367242956847099), (61, 30, 0.009920590315206312), (60, 10, 0.011030900607772232), (59, 3, 0.011100649521145978), (58, 67, 0.011441340474411033), (57, 31, 0.013488269223720484), (56, 22, 0.013504612652456172), (55, 46, 0.013599145520346467), (54, 39, 0.013989075559033837), (53, 41, 0.01472141089882173), (52, 5, 0.015119708731102133), (51, 34, 0.016366237945363737), (50, 26, 0.016417169201416115), (49, 54, 0.019251523973246698), (48, 55, 0.02011845577803706), (47, 8, 0.02122610162756422), (46, 56, 0.02148256473260801), (45, 45, 0.023243681012707906), (44, 25, 0.023994966446279187), (43, 42, 0.026021994144202587), (42, 53, 0.02635087479209186), (41, 11, 0.02932706964604992), (40, 16, 0.02932706964604992), (39, 17, 0.02932706964604992), (38, 27, 0.02932706964604992), (37, 29, 0.02932706964604992), (36, 61, 0.02932706964604992), (35, 57, 0.029822054840119128), (34, 14, 0.03136663209885415), (33, 4, 0.03140796934677759), (32, 47, 0.03142316169660031), (31, 6, 0.03143287657774052), (30, 38, 0.03166970713168271), (29, 33, 0.03181577001698521), (28, 40, 0.031837810728821414), (27, 18, 0.032328392941387785), (26, 60, 0.03254461841714584), (25, 52, 0.03378251812169142), (24, 62, 0.03387289128801496), (23, 12, 0.03400818673523398), (22, 19, 0.03611271642778435), (21, 48, 0.03624257353043092), (20, 20, 0.03762117698381329), (19, 7, 0.038054469197388086), (18, 66, 0.03959449711566987), (17, 21, 0.04352146146279512), (16, 65, 0.047391073138624784), (15, 13, 0.04918070422485443), (14, 59, 0.04939740779724122), (13, 32, 0.04948500958531599), (12, 36, 0.049762708572139935), (11, 35, 0.05027306102823881), (10, 24, 0.05442967092660689), (9, 37, 0.055758378873999925), (8, 23, 0.05757188035030503), (7, 51, 0.05864196254306231), (6, 49, 0.0643590968684542), (5, 1, 0.06913501865569505), (4, 0, 0.07658589832657436), (3, 44, 0.08581267775792545), (2, 63, 0.08872238112658615), (1, 58, 0.1332691735980981)]
568;[(68, 43, 0.006262583113430753), (67, 5, 0.008703353306179884), (66, 9, 0.009282706505791438), (65, 64, 0.009557758913713355), (64, 15, 0.011189058394529439), (63, 46, 0.011999787419841978), (62, 50, 0.012317951682123685), (61, 3, 0.013022848348216987), (60, 31, 0.013457644642849709), (59, 39, 0.014848883174735317), (58, 41, 0.01633393865544408), (57, 10, 0.01730172525734386), (56, 34, 0.01842885839022146), (55, 2, 0.019038732073277886), (54, 54, 0.02155668606466843), (53, 8, 0.023074616553392047), (52, 26, 0.023825080977610158), (51, 55, 0.024618468063118737), (50, 45, 0.025426299355452597), (49, 56, 0.02674394900272903), (48, 25, 0.0275390898983926), (47, 52, 0.03125793500275509), (46, 53, 0.03184359987315899), (45, 12, 0.03214389727529887), (44, 62, 0.0329642068853927), (43, 48, 0.035190538554185746), (42, 42, 0.035200536910482305), (41, 19, 0.03530248110999146), (40, 20, 0.03623595968104487), (39, 13, 0.03666259151110318), (38, 67, 0.03730274552191715), (37, 21, 0.04107618815129699), (36, 14, 0.04180289486645694), (35, 4, 0.04235864077349327), (34, 47, 0.04237913007292993), (33, 6, 0.04239223213488863), (32, 38, 0.042711635794764224), (31, 33, 0.04289216363578496), (30, 40, 0.04293835022527415), (29, 18, 0.04299376936810961), (28, 60, 0.043040799041538236), (27, 7, 0.044876536281145296), (26, 66, 0.04490321410390408), (25, 11, 0.046612940309330164), (24, 16, 0.046612940309330164), (23, 17, 0.046612940309330164), (22, 27, 0.046612940309330164), (21, 29, 0.046612940309330164), (20, 61, 0.046612940309330164), (19, 59, 0.047157122748472835), (18, 22, 0.05767585704727585), (17, 57, 0.059309986889616084), (16, 32, 0.06076995101848448), (15, 37, 0.060808686518376676), (14, 1, 0.06925885032257106), (13, 51, 0.07058277667335733), (12, 24, 0.07110595717283719), (11, 23, 0.07123347773948285), (10, 0, 0.07197741733314811), (9, 49, 0.08235483447974978), (8, 44, 0.09461966992928239), (7, 35, 0.10761903645615245), (6, 63, 0.10920119532745665), (5, 36, 0.11001305960440144), (4, 28, 0.11512873219407704), (3, 65, 0.12560073591981324), (2, 30, 0.1274576390097638), (1, 58, 0.15238565006413496)]
569;[(68, 64, 0.006606818920692481), (67, 5, 0.008313710153080245), (66, 9, 0.00895357960674914), (65, 50, 0.009246079095843074), (64, 15, 0.010178629507561765), (63, 41, 0.011350877035393614), (62, 10, 0.011877684149409817), (61, 46, 0.01250104986476308), (60, 45, 0.01505382790337928), (59, 43, 0.0175817491539062), (58, 7, 0.02064845657706016), (57, 3, 0.020694437845422686), (56, 52, 0.022967534511367127), (55, 34, 0.024034502538301306), (54, 54, 0.025366818484901854), (53, 8, 0.02677146292637933), (52, 55, 0.028495368437992497), (51, 53, 0.028879962254325098), (50, 51, 0.02911128524657669), (49, 56, 0.02933436164723824), (48, 31, 0.03100031603296982), (47, 28, 0.03150689254248695), (46, 30, 0.03154905624322091), (45, 32, 0.03613807960435078), (44, 21, 0.03827102761920498), (43, 62, 0.03851469724871026), (42, 24, 0.04008910131262333), (41, 2, 0.040174966865056394), (40, 19, 0.040631780579371), (39, 42, 0.04095033911513668), (38, 48, 0.0409831305679943), (37, 12, 0.04109325031792466), (36, 44, 0.04195327439518337), (35, 39, 0.04277955382399834), (34, 67, 0.04345058110706845), (33, 20, 0.04463827836849599), (32, 22, 0.04600590938613869), (31, 14, 0.04640417551339504), (30, 4, 0.04694708269215164), (29, 47, 0.046969791466970445), (28, 6, 0.046984312791899296), (27, 38, 0.04746784472520382), (26, 33, 0.047686769716547395), (25, 40, 0.04770602327520168), (24, 18, 0.0478057257791169), (23, 60, 0.04818847235239443), (22, 58, 0.04823721921736368), (21, 57, 0.048945296981990905), (20, 66, 0.04915090662995181), (19, 59, 0.050152021556723936), (18, 26, 0.0512956286370273), (17, 37, 0.05186816828949792), (16, 13, 0.05193679254411521), (15, 49, 0.05574882165343065), (14, 11, 0.05622869440810163), (13, 16, 0.05622869440810163), (12, 17, 0.05622869440810163), (11, 27, 0.05622869440810163), (10, 29, 0.05622869440810163), (9, 61, 0.05622869440810163), (8, 23, 0.05670317185636742), (7, 35, 0.06948260515846771), (6, 36, 0.07053118278370951), (5, 1, 0.0849001140018083), (4, 65, 0.08532987220503019), (3, 63, 0.09066476921251254), (2, 0, 0.0981094212435788), (1, 25, 0.10223713792541778)]
570;[(68, 45, 0.005244810273810185), (67, 10, 0.005828002706640301), (66, 7, 0.0059758881043154854), (65, 64, 0.006330456461210887), (64, 9, 0.006476755276520141), (63, 22, 0.007240944480022549), (62, 24, 0.00909645961594252), (61, 43, 0.00972943266213433), (60, 49, 0.009844747725818115), (59, 65, 0.009960747896916144), (58, 36, 0.009979674559591367), (57, 35, 0.010196802626190604), (56, 46, 0.010228568339250677), (55, 67, 0.011063004818511857), (54, 53, 0.011411173308027545), (53, 50, 0.011944093849445725), (52, 51, 0.012429832622241843), (51, 55, 0.013087141148394266), (50, 32, 0.013201020078778547), (49, 54, 0.014693748389209449), (48, 31, 0.015382397566672257), (47, 41, 0.015588682930537279), (46, 34, 0.01583019854813561), (45, 5, 0.018176739367480765), (44, 15, 0.018869642329006453), (43, 42, 0.02097156083759477), (42, 44, 0.021174110752083974), (41, 23, 0.021419873704345505), (40, 58, 0.022383462595600534), (39, 52, 0.02357108547483877), (38, 56, 0.025747959929047215), (37, 14, 0.025810996842578038), (36, 4, 0.026099529200202642), (35, 47, 0.026112153804278004), (34, 6, 0.026120226717913364), (33, 38, 0.02631702918832668), (32, 33, 0.026438405151794075), (31, 40, 0.02645672063713511), (30, 18, 0.02648070858628271), (29, 60, 0.02653002289135553), (28, 57, 0.031110700455712736), (27, 12, 0.03148268155582645), (26, 62, 0.03226373303416885), (25, 39, 0.032284509779182624), (24, 30, 0.03254322595538239), (23, 2, 0.03391118248986802), (22, 19, 0.03400402994279994), (21, 1, 0.034614845664662), (20, 48, 0.0347104539711488), (19, 66, 0.0348613103658878), (18, 28, 0.03519021863476002), (17, 37, 0.03563167485459218), (16, 20, 0.03600691092795627), (15, 8, 0.036523939635821234), (14, 59, 0.04043874690653537), (13, 21, 0.041920096447926936), (12, 13, 0.04229503168025184), (11, 63, 0.054098465821697084), (10, 0, 0.05662920966755003), (9, 26, 0.05754429278686479), (8, 11, 0.06341086468066526), (7, 16, 0.06341086468066526), (6, 17, 0.06341086468066526), (5, 27, 0.06341086468066526), (4, 29, 0.06341086468066526), (3, 61, 0.06341086468066526), (2, 3, 0.11887971601494673), (1, 25, 0.1387666797269279)]
571;[(68, 28, 0.0027814147820807156), (67, 5, 0.005031904760547157), (66, 64, 0.005517264332665417), (65, 2, 0.00586095424544264), (64, 3, 0.005996803257666272), (63, 15, 0.006097321077086715), (62, 50, 0.006517299409305233), (61, 30, 0.007234292325476566), (60, 39, 0.007278718507169546), (59, 43, 0.007305989593645368), (58, 31, 0.009056723693335766), (57, 9, 0.00920010049291109), (56, 46, 0.009621093401276815), (55, 34, 0.010741214318280012), (54, 22, 0.010881483453440643), (53, 41, 0.011754784376617922), (52, 10, 0.012458907902360372), (51, 67, 0.013228265246430504), (50, 26, 0.014902876324244141), (49, 55, 0.016909873143110543), (48, 25, 0.01762669344836232), (47, 54, 0.02005848685065048), (46, 45, 0.02009599967520692), (45, 53, 0.020960981093075315), (44, 52, 0.02738836433079017), (43, 62, 0.028364398502347732), (42, 56, 0.028368904641953963), (41, 42, 0.02905586997356535), (40, 48, 0.03031161643205893), (39, 19, 0.030329438108218643), (38, 20, 0.03145508596767521), (37, 11, 0.03321466417462049), (36, 16, 0.03321466417462049), (35, 17, 0.03321466417462049), (34, 27, 0.03321466417462049), (33, 29, 0.03321466417462049), (32, 61, 0.03321466417462049), (31, 14, 0.03464017004379216), (30, 4, 0.03472143548649764), (29, 47, 0.03473823059312897), (28, 6, 0.03474897037114677), (27, 38, 0.03508667642354368), (26, 40, 0.035234770746065625), (25, 33, 0.0352484986081566), (24, 18, 0.035266717633984146), (23, 60, 0.035294141561386994), (22, 8, 0.037576837315776435), (21, 66, 0.03772874295827977), (20, 7, 0.037901565420552674), (19, 13, 0.03935022524951404), (18, 23, 0.04416548593091696), (17, 12, 0.04433255272233494), (16, 21, 0.0449891065710194), (15, 59, 0.04565152859766408), (14, 65, 0.047584963230144495), (13, 57, 0.048322203601927405), (12, 36, 0.049742907305662776), (11, 35, 0.05045858353079913), (10, 32, 0.05087641812936561), (9, 37, 0.054034924377851734), (8, 24, 0.05913966605848442), (7, 51, 0.05977605242427941), (6, 63, 0.06133277991032582), (5, 1, 0.06201807716931651), (4, 49, 0.07028188104388056), (3, 44, 0.073929240265584), (2, 0, 0.07627358619736557), (1, 58, 0.13303112143683182)]
